timestamp,service,usage_hours,cost,instance_type,waste_pct,potential_savings
2026-01-17,RDS,8.789630902511712,2.9625,t3.small,0.3992831328689471,1.182876281124256
2026-01-27,RDS,18.411272958189286,3.4096,t3.small,0.7,2.38672
2026-01-27,S3,13.509555019330744,4.9291,t3.medium,0.7,3.45037
2026-01-10,RDS,21.167498805544575,4.7135,t3.small,0.7,3.2994499999999998
2026-01-28,S3,13.501510036937168,3.5651,t3.medium,0.6568213586050664,2.3416338255629223
2026-01-28,S3,6.480035506818391,2.6137,t3.medium,0.3080898910543587,0.8052545482487773
2026-01-16,RDS,20.575113291339324,0.816,t3.medium,0.7,0.5711999999999999
2026-01-15,EC2,13.81603803339101,1.927,t3.medium,0.7,1.3489
2026-01-30,EC2,5.757343877301909,2.9298,t3.small,0.3342223298509756,0.9792045819973884
2026-01-30,RDS,15.340679628993108,3.6287,t3.large,0.7,2.5400899999999997
2026-01-15,RDS,9.227485593675834,3.1806,t3.small,0.49219462047355367,1.5654742098781849
2026-01-30,S3,20.421329082717513,3.5735,t3.large,0.7,2.5014499999999997
2026-01-19,RDS,11.425893988870484,2.1515,t3.small,0.616263524950846,1.3258909739317453
2026-01-12,S3,17.708151236470584,3.6409,t3.medium,0.7,2.5486299999999997
2026-01-23,RDS,3.1973327756334546,0.7273,t3.small,0.3,0.21818999999999997
2026-01-20,EC2,10.108559964953962,0.8213,t3.medium,0.549510011995247,0.45131257285169635
2026-01-25,EC2,23.61455303886517,0.8225,t3.small,0.7,0.57575
2026-01-03,RDS,19.59458665797441,4.4554,t3.medium,0.7,3.1187799999999997
2026-01-05,S3,4.678638454439358,0.3894,t3.large,0.3,0.11682000000000001
2026-01-19,EC2,7.388573137976866,4.0095,t3.medium,0.4449280867483175,1.7839391638173792
2026-01-07,S3,8.585763603696305,1.1755,t3.small,0.38793086037656627,0.45601272637265367
2026-01-21,RDS,15.95840789139525,2.3475,t3.medium,0.7,1.64325
2026-01-09,RDS,18.410879468262078,4.5806,t3.large,0.7,3.2064199999999996
2026-01-07,EC2,18.239112002581926,2.9338,t3.large,0.7,2.05366
2026-01-18,RDS,12.727103295047264,1.0585,t3.small,0.7,0.74095
2026-01-04,EC2,19.648872370277477,1.4276,t3.medium,0.7,0.9993199999999999
2026-01-25,S3,11.052795903421927,4.603,t3.small,0.5318933599140296,2.4483051356842784
2026-01-28,EC2,3.8492530017979236,2.1414,t3.medium,0.3,0.64242
2026-01-14,EC2,13.982162358037705,2.9391,t3.large,0.7,2.0573699999999997
2026-01-18,S3,22.902931845825453,2.3051,t3.small,0.7,1.61357
2026-01-26,EC2,19.23885398202776,1.8984,t3.large,0.7,1.32888
2026-01-09,EC2,14.310114896921576,1.1242,t3.medium,0.7,0.78694
2026-01-26,RDS,15.876530188029228,3.4341,t3.large,0.7,2.40387
2026-01-21,S3,22.40292662181817,3.594,t3.medium,0.7,2.5157999999999996
2026-01-02,EC2,10.85188427200409,1.3817,t3.small,0.6699776858366863,0.9257081685205494
2026-01-20,S3,8.622065195680658,3.9472,t3.medium,0.600908217696116,2.371904916890109
2026-01-28,S3,23.476555995010326,4.2741,t3.medium,0.7,2.9918699999999996
2026-01-15,EC2,20.85919207073767,4.6042,t3.small,0.7,3.2229399999999995
2026-01-28,RDS,8.430002446227855,0.8144,t3.small,0.4672857945391114,0.3805575510726523
2026-01-07,S3,11.666953739301224,1.5266,t3.large,0.49852780091119864,0.7610525408710358
2026-01-12,EC2,10.546796967179379,4.3032,t3.medium,0.7,3.0122400000000003
2026-01-29,S3,4.42920060944298,1.0007,t3.medium,0.3,0.30021
2026-01-08,RDS,23.02984444770496,0.0273,t3.large,0.7,0.01911
2026-01-15,RDS,10.299185918054452,4.3554,t3.medium,0.7,3.0487800000000003
2026-01-03,RDS,21.132568900671885,1.639,t3.medium,0.7,1.1473
2026-01-14,EC2,5.355193236655296,2.0783,t3.small,0.3,0.62349
2026-01-17,EC2,13.601028644656054,2.2372,t3.small,0.7,1.5660399999999999
2026-01-04,RDS,1.551111857858206,4.2429,t3.small,0.3,1.27287
2026-01-18,EC2,18.577071128373095,1.6961,t3.large,0.7,1.1872699999999998
2026-01-08,RDS,14.361019659664402,4.4625,t3.small,0.7,3.1237500000000002
2026-01-04,EC2,15.388560419804312,3.0885,t3.large,0.6453529577525791,1.9931726100188403
2026-01-02,RDS,2.1895802987570296,2.6412,t3.small,0.3,0.79236
2026-01-30,S3,5.853881594798154,1.6348,t3.medium,0.3,0.49044
2026-01-06,RDS,2.7096100641323435,1.2261,t3.medium,0.3,0.36783
2026-01-22,RDS,7.645029263487671,3.1241,t3.small,0.41293169145558256,1.2900398972763854
2026-01-10,EC2,15.431097176689473,2.24,t3.small,0.7,1.568
2026-01-04,EC2,14.02227763929963,4.5535,t3.large,0.618964309975404,2.8184539854730017
2026-01-22,EC2,15.079445897107977,2.4633,t3.medium,0.7,1.7243099999999998
2026-01-29,EC2,13.63277924169157,2.5639,t3.small,0.7,1.7947299999999997
2026-01-18,EC2,7.279662300544765,2.0894,t3.small,0.4527633978556308,0.9460038434795549
2026-01-26,EC2,6.62367243892178,3.9484,t3.medium,0.3445518394166165,1.3604284827525686
2026-01-12,S3,4.1523727213413695,2.1299,t3.small,0.3,0.63897
2026-01-02,RDS,20.528630122780317,1.354,t3.medium,0.7,0.9478
2026-01-10,RDS,15.179025246448623,4.3115,t3.small,0.7,3.0180499999999997
2026-01-30,RDS,5.289753287593375,2.9882,t3.medium,0.3,0.8964599999999999
2026-01-04,S3,5.075815735888509,2.9616,t3.large,0.3,0.8884799999999999
2026-01-14,RDS,21.079818835101143,3.058,t3.small,0.7,2.1405999999999996
2026-01-16,S3,18.082809866556346,3.597,t3.small,0.7,2.5179
2026-01-15,S3,16.16617883782354,1.5722,t3.small,0.7,1.1005399999999999
2026-01-08,S3,10.357874473403896,0.1789,t3.large,0.7,0.12523
2026-01-14,RDS,7.025437978405903,4.0549,t3.small,0.3732720529620795,1.513580847555936
2026-01-23,S3,23.527367551594946,0.6532,t3.small,0.7,0.45724
2026-01-28,RDS,19.336510225524403,3.6119,t3.medium,0.7,2.52833
2026-01-25,RDS,7.940922132134359,0.4208,t3.small,0.37727228137277924,0.1587561760016655
2026-01-30,EC2,20.493990314405377,1.8828,t3.small,0.7,1.31796
2026-01-08,EC2,18.455434818137675,0.3245,t3.medium,0.7,0.22715
2026-01-21,S3,7.832852647193962,2.6158,t3.large,0.3794803120998826,0.9926446003908729
2026-01-16,S3,10.810715647557712,3.2691,t3.large,0.7,2.2883699999999996
2026-01-13,RDS,5.276929243993613,0.8655,t3.medium,0.3,0.25965
2026-01-18,S3,3.554206220696515,1.8644,t3.large,0.3,0.55932
2026-01-15,S3,17.623526755313026,4.6519,t3.large,0.7,3.25633
2026-01-21,RDS,7.152772719138932,2.2175,t3.small,0.41822269168264703,0.9274088188062697
2026-01-24,S3,19.86136541216383,4.0147,t3.small,0.7,2.81029
2026-01-26,S3,23.8990003648318,4.6367,t3.small,0.7,3.24569
2026-01-25,RDS,2.7622557203819196,4.872,t3.large,0.3,1.4616
2026-01-28,RDS,11.879807876925106,4.4926,t3.small,0.7,3.14482
2026-01-28,EC2,19.44743886414847,1.5939,t3.large,0.7,1.1157299999999999
2026-01-28,RDS,19.14587062044837,4.8132,t3.small,0.7,3.36924
2026-01-13,EC2,18.479934641612275,4.0639,t3.large,0.7,2.84473
2026-01-09,S3,9.026883511943952,4.1875,t3.medium,0.542661497142363,2.2723950192836453
2026-01-29,RDS,11.438624880756203,0.0857,t3.medium,0.5485105305631826,0.04700735246926474
2026-01-15,RDS,14.684272218853815,4.7717,t3.small,0.6317132369050772,3.014346052539957
2026-01-13,RDS,23.400633422184914,3.8927,t3.large,0.7,2.72489
2026-01-01,S3,8.533587231585336,3.8422,t3.medium,0.5057706184318914,1.9432718701390133
2026-01-25,EC2,22.232309417487727,0.4168,t3.medium,0.7,0.29175999999999996
2026-01-07,S3,7.195209118151364,1.1705,t3.small,0.3140460854746783,0.367590943048111
2026-01-09,S3,23.748712705895205,4.8117,t3.small,0.7,3.36819
2026-01-24,RDS,16.41606479703461,2.5084,t3.large,0.7,1.7558799999999999
2026-01-01,EC2,11.660764048246671,1.9953,t3.medium,0.5076856714695844,1.0129852202832619
2026-01-12,S3,15.107979845462912,4.2013,t3.large,0.7,2.9409099999999997
2026-01-08,RDS,7.268216887924757,0.4458,t3.large,0.4991433860437398,0.2225181214982992
2026-01-24,S3,7.305998722763732,2.0905,t3.small,0.4661198515565641,0.9744235496789972
2026-01-11,S3,3.611754508400358,1.8847,t3.large,0.3,0.56541
2026-01-19,RDS,3.6231568472241715,1.7558,t3.large,0.3,0.52674
2026-01-17,RDS,8.99645005378496,1.5454,t3.medium,0.37818202708105797,0.5844425046510671
2026-01-08,EC2,18.545675991616548,1.0583,t3.large,0.7,0.74081
2026-01-03,S3,14.983336854757738,0.8728,t3.medium,0.7,0.61096
2026-01-03,RDS,3.3594448876134786,3.2056,t3.medium,0.3,0.96168
2026-01-01,RDS,20.601440074445954,4.5978,t3.large,0.7,3.21846
2026-01-27,EC2,14.831455420771528,2.5492,t3.large,0.7,1.7844399999999998
2026-01-05,EC2,23.099678266049935,1.4969,t3.medium,0.7,1.0478299999999998
2026-01-10,RDS,16.414265750457773,0.8042,t3.large,0.7,0.56294
2026-01-07,EC2,5.029021865196163,4.1524,t3.medium,0.3,1.24572
2026-01-26,RDS,11.897017333079912,4.8577,t3.large,0.7,3.4003900000000002
2026-01-09,S3,15.915444743585695,1.7523,t3.medium,0.7,1.22661
2026-01-28,EC2,1.650088124149487,1.4618,t3.medium,0.3,0.43854
2026-01-07,S3,1.3429360755605817,3.0114,t3.small,0.3,0.90342
2026-01-09,S3,3.976269013767062,3.8789,t3.large,0.3,1.16367
2026-01-08,S3,6.7882820060458275,2.2825,t3.medium,0.46506520645503036,1.0615113337336068
2026-01-12,RDS,10.879629840975538,3.1541,t3.medium,0.4776275733863187,1.5064851292177879
2026-01-02,S3,12.211130896475133,3.5856,t3.large,0.5342974698661844,1.9157770079521907
2026-01-01,S3,4.174635005571626,4.8034,t3.large,0.3,1.44102
2026-01-16,S3,16.48800631966411,0.8335,t3.large,0.7,0.58345
2026-01-23,RDS,14.7111754190203,4.9869,t3.small,0.7,3.49083
2026-01-23,S3,7.772674273346684,1.9669,t3.large,0.3332886679840617,0.655545481057851
2026-01-30,S3,1.314177319011716,3.6188,t3.small,0.3,1.08564
2026-01-24,EC2,2.785902053125687,2.8663,t3.large,0.3,0.8598899999999999
2026-01-05,RDS,10.008979836749306,2.4385,t3.small,0.7,1.7069499999999997
2026-01-03,S3,4.54141007681073,3.4934,t3.large,0.3,1.04802
2026-01-12,EC2,9.666850941403329,1.9848,t3.small,0.4870304608497667,0.9666580586946169
2026-01-08,RDS,15.448199903738168,0.6393,t3.medium,0.7,0.44750999999999996
2026-01-22,RDS,13.586460841223522,2.4496,t3.small,0.7,1.71472
2026-01-27,RDS,6.317045312160067,2.6144,t3.small,0.3648812148539981,0.9539454481142926
2026-01-03,RDS,8.907917298951306,1.0175,t3.medium,0.5002329297830204,0.5089870060542232
2026-01-01,RDS,15.122717564318965,4.6787,t3.large,0.7,3.27509
2026-01-03,RDS,20.79966564499932,1.1451,t3.medium,0.7,0.80157
2026-01-05,S3,18.323909090994178,2.052,t3.medium,0.7,1.4364
2026-01-15,S3,13.728200617168543,0.7831,t3.medium,0.6547528049903227,0.5127369215879217
2026-01-14,S3,9.332738961279183,2.6836,t3.small,0.5741161710351677,1.540698156589976
2026-01-03,S3,9.396179383461526,1.5451,t3.medium,0.5455029529355611,0.8428566125807353
2026-01-01,EC2,21.22659813608111,2.4515,t3.large,0.7,1.7160499999999999
2026-01-05,S3,1.9026022489325674,1.1308,t3.small,0.3,0.33924
2026-01-26,RDS,23.723600821666,0.2783,t3.small,0.7,0.19480999999999998
2026-01-23,S3,16.280634449585932,3.8983,t3.medium,0.7,2.7288099999999997
2026-01-14,S3,16.666167078664984,3.209,t3.small,0.7,2.2462999999999997
2026-01-07,RDS,1.8739502580090694,1.7103,t3.large,0.3,0.5130899999999999
2026-01-27,S3,14.92717332249926,0.247,t3.small,0.7,0.1729
2026-01-09,S3,12.149895382080281,4.3292,t3.medium,0.5366213157374145,2.323141000090415
2026-01-15,S3,3.432914858563541,0.8573,t3.medium,0.3,0.25719
2026-01-15,EC2,7.392206247695259,4.6544,t3.medium,0.3321948569158567,1.5461677420291635
2026-01-26,S3,21.477232492913977,2.3982,t3.small,0.7,1.67874
2026-01-10,RDS,13.649733564916918,1.7085,t3.medium,0.7,1.1959499999999998
2026-01-28,RDS,10.508581228999901,3.7114,t3.small,0.5561079774294511,2.0639391474316646
2026-01-13,S3,2.671689584338652,4.3854,t3.medium,0.3,1.3156199999999998
2026-01-19,S3,17.424795130253028,1.8599,t3.medium,0.7,1.30193
2026-01-07,S3,17.16556893810875,2.0426,t3.medium,0.7,1.42982
2026-01-17,RDS,15.12300296036896,2.1715,t3.large,0.7,1.52005
2026-01-20,RDS,12.736040863074932,4.6124,t3.large,0.7,3.2286799999999998
2026-01-29,EC2,10.977041250769572,3.4659,t3.medium,0.49801305214601876,1.7260634374328865
2026-01-04,EC2,14.645235138723823,1.2458,t3.medium,0.7,0.87206
2026-01-30,EC2,6.368095389753354,0.9331,t3.small,0.32674893029274527,0.3048894268561606
2026-01-05,RDS,22.648958476085898,1.1595,t3.small,0.7,0.81165
2026-01-23,EC2,14.54227417114528,1.3252,t3.large,0.7,0.9276399999999999
2026-01-07,S3,8.157426220150661,1.1586,t3.small,0.5075282347473488,0.5880222127782783
2026-01-13,S3,11.342636570358618,3.2959,t3.small,0.47591097106163427,1.5685549695220404
2026-01-15,RDS,19.530750144168522,0.5885,t3.small,0.7,0.41195
2026-01-11,EC2,4.717169396796841,1.9429,t3.small,0.3462483844722741,0.6727259861911813
2026-01-29,S3,7.735219316585989,3.129,t3.large,0.49489244477693645,1.548518459707034
2026-01-04,RDS,16.628684522940773,1.4614,t3.large,0.7,1.02298
2026-01-13,EC2,8.256251749091149,0.3357,t3.small,0.4756290098167654,0.15966865859548815
2026-01-07,S3,19.227538682813716,0.4183,t3.small,0.7,0.29280999999999996
2026-01-27,EC2,4.000430205079299,0.6386,t3.large,0.3,0.19157999999999997
2026-01-19,RDS,18.541781920455996,4.1809,t3.medium,0.7,2.92663
2026-01-22,EC2,2.5720894415630235,3.2927,t3.small,0.3,0.98781
2026-01-28,RDS,1.2896300913523802,0.332,t3.medium,0.3,0.09960000000000001
2026-01-02,EC2,21.659140933139728,1.9614,t3.small,0.7,1.3729799999999999
2026-01-10,S3,14.370801989442867,1.4001,t3.large,0.7,0.9800699999999999
2026-01-13,RDS,9.092018632996664,2.8944,t3.small,0.44237812312583197,1.2804192395754082
2026-01-30,RDS,6.3496766501685595,2.6188,t3.medium,0.4670511520434707,1.2231135569714409
2026-01-25,RDS,15.18837301499877,2.4108,t3.large,0.7,1.68756
2026-01-21,EC2,12.707050221344979,1.5794,t3.small,0.6479791081212989,1.0234182033667794
2026-01-06,EC2,23.80674883718966,0.6976,t3.small,0.7,0.48832
2026-01-28,S3,23.61396769303615,3.7145,t3.large,0.7,2.6001499999999997
2026-01-28,RDS,15.605565021257021,4.4005,t3.small,0.7,3.0803499999999997
2026-01-12,RDS,11.186021640435483,4.7213,t3.large,0.5606368759631523,2.646934882484831
2026-01-12,EC2,12.296242290097227,0.3025,t3.small,0.6173492155558464,0.18674813770564355
2026-01-20,EC2,16.697018523447824,3.7021,t3.large,0.7,2.59147
2026-01-30,S3,3.3362145174137714,3.6353,t3.small,0.3,1.09059
2026-01-30,S3,8.552097697646518,4.7361,t3.large,0.5602587618878557,2.653441522177074
2026-01-11,EC2,2.731261543082889,1.272,t3.large,0.3,0.3816
2026-01-26,RDS,2.6872974688891498,3.7135,t3.small,0.3,1.11405
2026-01-23,S3,5.504302563567376,0.2826,t3.large,0.3,0.08478000000000001
2026-01-28,EC2,12.160824855644218,3.1599,t3.small,0.5576895542736123,1.7622432225491875
2026-01-25,EC2,19.049809386744155,1.7607,t3.small,0.7,1.2324899999999999
2026-01-07,RDS,12.166405496815068,3.8469,t3.small,0.5398868463066628,2.0768907090571016
2026-01-30,EC2,8.715962042900005,4.3179,t3.large,0.43761296139457806,1.8895690060056485
2026-01-01,EC2,2.894118777745437,1.8305,t3.small,0.3,0.54915
2026-01-01,S3,13.65679703321198,2.6327,t3.large,0.6395564253225696,1.683760200946729
2026-01-25,EC2,7.239177489113065,0.5958,t3.medium,0.42793079613350377,0.2549611683363415
2026-01-27,EC2,15.143486092094392,2.0904,t3.medium,0.7,1.4632799999999997
2026-01-30,S3,23.475318000045622,1.8104,t3.medium,0.7,1.26728
2026-01-25,RDS,3.560229393983654,0.9238,t3.small,0.3,0.27714
2026-01-20,RDS,5.878884170604618,4.4734,t3.large,0.3,1.34202
2026-01-13,S3,11.88117437628562,0.749,t3.small,0.632830480595587,0.4739900299660947
2026-01-09,S3,23.27811775295638,3.1823,t3.large,0.7,2.22761
2026-01-03,RDS,18.751624854209897,4.4518,t3.medium,0.7,3.11626
2026-01-07,RDS,21.659271442745094,4.5607,t3.medium,0.7,3.19249
2026-01-06,RDS,8.675441514943238,3.9683,t3.medium,0.5807208305278202,2.304474471783549
2026-01-08,RDS,23.816884896907673,0.8889,t3.small,0.7,0.62223
2026-01-27,RDS,3.36515476947562,4.089,t3.small,0.3,1.2267000000000001
2026-01-09,S3,2.218376839060319,1.3901,t3.large,0.3,0.41702999999999996
2026-01-30,EC2,20.678860422242646,4.6128,t3.large,0.7,3.22896
2026-01-05,RDS,22.327092014760684,3.5483,t3.medium,0.7,2.4838099999999996
2026-01-01,RDS,3.08346322356034,3.9285,t3.small,0.3,1.17855
2026-01-19,EC2,3.6088308151543544,0.4343,t3.small,0.3,0.13029
2026-01-10,EC2,1.7630056283827977,2.918,t3.large,0.3,0.8754000000000001
2026-01-12,EC2,3.403673940782654,4.1075,t3.large,0.3,1.2322499999999998
2026-01-24,EC2,5.81665578640646,4.3093,t3.small,0.36198110387677357,1.5598851709361805
2026-01-15,EC2,23.311762234930022,0.1529,t3.small,0.7,0.10703
2026-01-27,EC2,16.36078511151265,4.6964,t3.large,0.7,3.2874799999999995
2026-01-22,S3,18.906719586926467,0.2263,t3.small,0.7,0.15841
2026-01-24,EC2,18.851206284905007,3.0764,t3.small,0.7,2.15348
2026-01-09,EC2,13.306696244921936,3.47,t3.medium,0.55954726475671,1.941629008705784
2026-01-20,S3,19.342246487399397,0.5457,t3.small,0.7,0.38198999999999994
2026-01-17,EC2,14.703573244969302,0.2496,t3.small,0.6505586153872516,0.162379430400658
2026-01-30,RDS,8.234560244877224,3.9267,t3.small,0.42254076609595137,1.6591908262289723
2026-01-17,RDS,13.905532501673218,1.9295,t3.large,0.7,1.35065
2026-01-26,EC2,13.27069748109381,0.5445,t3.medium,0.621605267151883,0.3384640679642003
2026-01-20,S3,19.939420236464375,3.8157,t3.large,0.7,2.6709899999999998
2026-01-12,RDS,23.57972599977816,4.2473,t3.medium,0.7,2.9731099999999997
2026-01-30,S3,10.453979004681402,2.9411,t3.medium,0.5532537766853888,1.627174682609397
2026-01-07,RDS,18.557985604151273,0.8146,t3.small,0.7,0.57022
2026-01-02,EC2,3.2945490928770713,0.086,t3.medium,0.3,0.025799999999999997
2026-01-03,S3,18.867121497310638,3.507,t3.medium,0.7,2.4549
2026-01-17,S3,9.542588975844339,2.7552,t3.small,0.7,1.9286399999999997
2026-01-05,S3,1.9059737464627933,3.2575,t3.small,0.3,0.97725
2026-01-17,RDS,9.354662106930077,4.0678,t3.medium,0.6347727059428007,2.5821284132341247
2026-01-24,RDS,15.04478327119783,2.1768,t3.large,0.7,1.52376
2026-01-17,RDS,3.742753856673731,0.6313,t3.medium,0.3,0.18938999999999998
2026-01-27,EC2,22.252793325895855,4.7005,t3.large,0.7,3.2903499999999997
2026-01-17,RDS,2.786465505275287,2.7309,t3.large,0.3,0.81927
2026-01-02,EC2,22.390154556162823,3.0803,t3.medium,0.7,2.1562099999999997
2026-01-02,S3,17.26416291252079,4.6677,t3.large,0.7,3.26739
2026-01-28,S3,8.583380034526684,4.6586,t3.medium,0.5910640011052366,2.753530755548855
2026-01-22,EC2,9.987257997309143,2.8648,t3.large,0.4361819043662372,1.2495739196283964
2026-01-23,RDS,18.038615388853117,1.4951,t3.large,0.7,1.04657
2026-01-05,EC2,14.83383532026777,4.9856,t3.medium,0.7,3.4899199999999997
2026-01-01,S3,16.44778719346374,3.4073,t3.small,0.7,2.38511
2026-01-01,S3,9.95078617981004,2.0481,t3.small,0.5321370867567585,1.089869967386517
2026-01-19,EC2,12.219710081574776,2.8036,t3.medium,0.6534611229448587,1.8320436042882058
2026-01-30,RDS,23.76695213287155,2.085,t3.medium,0.7,1.4594999999999998
2026-01-02,RDS,5.920226021493507,4.4426,t3.small,0.39744018468557885,1.7656677644841525
2026-01-21,EC2,10.610692290009023,2.4177,t3.small,0.686054218129468,1.6586732831716147
2026-01-12,EC2,7.711933314201248,4.1194,t3.large,0.40911015208943236,1.6852883605172075
2026-01-26,RDS,18.597564740116546,4.2025,t3.large,0.7,2.9417499999999994
2026-01-06,S3,18.572290390311576,4.1234,t3.large,0.7,2.88638
2026-01-23,EC2,7.726245602940105,3.6137,t3.small,0.558568312994249,2.018498312667318
2026-01-04,RDS,2.871977282558607,4.2758,t3.medium,0.3,1.28274
2026-01-23,RDS,1.262951563460693,1.9423,t3.large,0.3,0.5826899999999999
2026-01-11,S3,10.831362264577166,0.5822,t3.medium,0.6677098195499536,0.388740656941983
2026-01-24,S3,10.43776466972273,4.2138,t3.small,0.639692368309607,2.695535701583022
2026-01-27,S3,23.732967208716847,2.4959,t3.large,0.7,1.7471299999999998
2026-01-17,S3,11.805447741046631,0.6456,t3.small,0.7,0.45191999999999993
2026-01-06,S3,6.897622500234674,0.5854,t3.medium,0.3434647531492153,0.20106426649355066
2026-01-24,EC2,21.49827714372375,0.8046,t3.large,0.7,0.5632199999999999
2026-01-05,RDS,12.294562842032304,3.7574,t3.medium,0.7,2.6301799999999997
2026-01-20,EC2,14.78103960984329,3.5572,t3.medium,0.7,2.4900399999999996
2026-01-02,EC2,3.2003803398488917,1.0271,t3.large,0.3,0.30812999999999996
2026-01-06,EC2,9.807077368584803,4.2361,t3.large,0.7,2.9652700000000003
2026-01-22,EC2,22.717144512897097,1.4137,t3.small,0.7,0.9895899999999999
2026-01-11,EC2,14.558623836034785,3.967,t3.large,0.7,2.7769
2026-01-16,S3,8.92354266827662,2.4491,t3.large,0.5630420004609598,1.3789461633289366
2026-01-16,S3,15.390345154526642,3.6604,t3.large,0.7,2.56228
2026-01-01,RDS,21.93945506029667,1.9131,t3.large,0.7,1.33917
2026-01-09,EC2,7.301783810869571,1.7422,t3.large,0.450895140393165,0.785549513592972
2026-01-28,RDS,12.617684524825512,4.2084,t3.small,0.7,2.94588
2026-01-27,S3,23.049885039970373,0.1862,t3.medium,0.7,0.13033999999999998
2026-01-06,S3,4.965111295864411,4.8739,t3.small,0.323269901658374,1.5755851736927489
2026-01-16,S3,17.552270288724365,3.2444,t3.medium,0.7,2.27108
2026-01-29,EC2,15.133063188668594,2.1681,t3.large,0.7,1.5176699999999999
2026-01-03,EC2,16.632528016234602,3.144,t3.small,0.7,2.2008
2026-01-20,S3,9.078051505354102,0.6225,t3.medium,0.5450516295260679,0.3392946393799773
2026-01-28,RDS,8.219225590126593,2.5751,t3.medium,0.4765189650717617,1.2270839869562935
2026-01-27,RDS,16.73682242353252,4.9256,t3.large,0.7,3.44792
2026-01-04,S3,5.957495557404543,1.184,t3.large,0.37383411914879894,0.4426195970721779
2026-01-19,RDS,10.652059131757117,3.6142,t3.medium,0.7,2.52994
2026-01-26,S3,5.328016859217114,2.1805,t3.small,0.3,0.6541499999999999
2026-01-03,RDS,1.191011345836584,3.2658,t3.medium,0.3,0.9797399999999999
2026-01-19,S3,23.311319280875598,1.0324,t3.small,0.7,0.72268
2026-01-20,RDS,10.929168509097638,2.3576,t3.small,0.5142961732405085,1.2125046580318228
2026-01-07,EC2,23.29504113165598,4.9007,t3.medium,0.7,3.4304899999999994
2026-01-20,S3,4.2274409546600005,0.9845,t3.small,0.3,0.29535
2026-01-09,S3,14.50943592752218,3.1859,t3.medium,0.7,2.23013
2026-01-01,RDS,5.622402754198511,2.8822,t3.medium,0.3,0.86466
2026-01-08,S3,19.171704920155317,2.8296,t3.large,0.7,1.98072
